j_Aperm2,SEC_gasliqsep_kWhperkg,SEC_lyecooler_kWhperkg,SEC_comp_kWhperkg,SEC_pumps_kWhperkg,SEC_H2_purif_kWhperkg,SEC_lyeheaters_kWhperkg
11067.2537991001,0.5078481561418084,2.9352316379152628,1.9745514589140756,0.008505167513821044,1.6363454532310042,0.0
11081.742449991792,0.5079499478743453,2.939089584193305,1.9745514589140754,0.008494837985721069,1.635582012101177,0.0
11096.231100883486,0.5080518711460754,2.942945127496695,1.9745514589140751,0.008484535779795374,1.6348413395974273,0.0
11110.71975177518,0.5081539259806004,2.9467982743314707,1.9745514589140756,0.008474260784146145,1.6341251227466398,0.0
11125.20840266687,0.5082561124015218,2.950649031203668,1.9745514589140754,0.008464012886875566,1.6334348381824033,0.0
11139.697053558564,0.5083584304324417,2.954497404619327,1.9745514589140754,0.008453791976085819,1.6327717575320786,0.0
11154.185704450258,0.5084608800969616,2.958343401084484,1.9745514589140751,0.008443597939879085,1.6321369530088294,0.0
11168.67435534195,0.5085634614186832,2.962187027105177,1.9745514589140754,0.008433430666357553,1.6315313032086138,0.0
11183.163006233643,0.5086661744212084,2.9660282891874448,1.9745514589140751,0.008423290043623402,1.6309554991121404,0.0
11197.651657125336,0.5087690191281391,2.9698671938373247,1.9745514589140754,0.008413175959778819,1.6304100502917729,0.0
11212.140308017028,0.5088719955630765,2.973703747560853,1.9745514589140754,0.008403088302925988,1.6298952913234086,0.0
11226.628958908721,0.5089751037496228,2.9775379568640705,1.9745514589140756,0.008393026961167088,1.6294113884033088,0.0
11241.117609800414,0.5090783437113795,2.9813698282530123,1.9745514589140751,0.008382991822604305,1.6289583461698913,0.0
11255.606260692106,0.5091817154719485,2.985199368233717,1.9745514589140751,0.008372982775339825,1.6285360147304837,0.0
11270.0949115838,0.5092852190549314,2.989026583312223,1.9745514589140756,0.008362999707475827,1.6281440968930387,0.0
11284.58356247549,0.5093888544839299,2.992851479994567,1.9745514589140754,0.008353042507114501,1.6277821556028012,0.0
11299.072213367184,0.5094926217825458,2.9966740647867876,1.9745514589140751,0.008343111062358022,1.6274496215839536,0.0
11313.560864258878,0.509596520974381,3.0004943441949234,1.9745514589140754,0.00833320526130858,1.6271458011861966,0.0
11328.04951515057,0.509700552083037,3.00431232472501,1.9745514589140754,0.008323324992068358,1.6268698844363139,0.0
11342.538166042263,0.5098047151321157,3.0081280128830876,1.9745514589140756,0.008313470142739537,1.6266209532946827,0.0
11357.026816933956,0.5099090101452186,3.0119414151751918,1.9745514589140751,0.0083036406014243,1.6263979901167458,0.0
11371.515467825648,0.5100134371459477,3.015752538107362,1.9745514589140751,0.008293836256224837,1.6261998863194531,0.0
11386.004118717341,0.5101179961579045,3.019561388185635,1.9745514589140751,0.008284056995243321,1.6260254512526515,0.0
11400.492769609034,0.5102226872046912,3.0233679719160502,1.9745514589140754,0.008274302706581946,1.625873421275444,0.0
11414.981420500726,0.5103275103099089,3.0271722958046436,1.9745514589140754,0.008264573278342891,1.6257424690375026,0.0
11429.47007139242,0.5104324654971597,3.0309743663574533,1.9745514589140751,0.00825486859862834,1.6256312129653456,0.0
11443.958722284113,0.5105375527913367,3.0347741898444887,1.9745514589140756,0.008245188559108088,1.6255382269535765,0.0
11458.447373175804,0.5106427722248985,3.0385717711527955,1.974551458914075,0.008235533072355522,1.625462050261076,0.0
11472.936024067498,0.5107481238330518,3.0423671146672744,1.9745514589140751,0.008225902058534093,1.6254011976121623,0.0
11487.424674959191,0.5108536076510063,3.0461602247721116,1.9745514589140751,0.008216295437817973,1.6253541695027058,0.0
11501.913325850883,0.5109592237139723,3.0499511058514943,1.974551458914075,0.008206713130381333,1.6253194627112106,0.0
11516.401976742576,0.5110649720571598,3.053739762289614,1.9745514589140751,0.008197155056398342,1.625295581014845,0.0
11530.890627634268,0.511170852715779,3.0575261984706548,1.974551458914075,0.008187621136043167,1.6252810461104479,0.0
